,path,duration,dataset,emotion
4045,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_keen_fear.wav,1.6,TESS,fear
4046,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_laud_fear.wav,1.529,TESS,fear
4047,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_knock_fear.wav,1.539,TESS,fear
4048,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_have_fear.wav,1.493,TESS,fear
4049,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_join_fear.wav,1.516,TESS,fear
4050,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_gun_fear.wav,1.681,TESS,fear
4051,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_gin_fear.wav,1.563,TESS,fear
4052,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_judge_fear.wav,1.423,TESS,fear
4053,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hall_fear.wav,1.391,TESS,fear
4054,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_jail_fear.wav,1.729,TESS,fear
4055,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_king_fear.wav,1.609,TESS,fear
4056,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_learn_fear.wav,1.699,TESS,fear
4057,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_gas_fear.wav,1.557,TESS,fear
4058,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hit_fear.wav,1.595,TESS,fear
4059,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_germ_fear.wav,1.657,TESS,fear
4060,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_lean_fear.wav,1.487,TESS,fear
4061,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_kick_fear.wav,1.425,TESS,fear
4062,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hush_fear.wav,1.543,TESS,fear
4063,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_lease_fear.wav,1.594,TESS,fear
4064,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hash_fear.wav,1.829,TESS,fear
4065,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_goal_fear.wav,1.593,TESS,fear
4066,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hate_fear.wav,1.497,TESS,fear
4067,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_loaf_fear.wav,1.709,TESS,fear
4068,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_limb_fear.wav,1.465,TESS,fear
4069,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_get_fear.wav,1.298,TESS,fear
4070,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_kill_fear.wav,1.507,TESS,fear
4071,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_juice_fear.wav,1.634,TESS,fear
4072,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_life_fear.wav,1.809,TESS,fear
4073,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hurl_fear.wav,1.393,TESS,fear
4074,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_live_fear.wav,1.621,TESS,fear
4075,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hole_fear.wav,1.446,TESS,fear
4076,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_kite_fear.wav,1.461,TESS,fear
4077,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_half_fear.wav,1.656,TESS,fear
4078,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_hire_fear.wav,1.661,TESS,fear
4079,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_late_fear.wav,1.825,TESS,fear
4080,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_keep_fear.wav,1.676,TESS,fear
4081,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_gap_fear.wav,1.688,TESS,fear
4082,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_keg_fear.wav,1.631,TESS,fear
4083,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_jar_fear.wav,1.657,TESS,fear
4084,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_lid_fear.wav,1.583,TESS,fear
4085,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_jug_fear.wav,1.827,TESS,fear
4086,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_goose_fear.wav,1.597,TESS,fear
4087,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_good_fear.wav,1.481,TESS,fear
4088,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_haze_fear.wav,1.584,TESS,fear
4089,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_home_fear.wav,1.561,TESS,fear
4090,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mess_fear.wav,1.702,TESS,fear
4091,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mill_fear.wav,1.498,TESS,fear
4092,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_match_fear.wav,1.642,TESS,fear
4093,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pike_fear.wav,1.561,TESS,fear
4094,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rag_fear.wav,1.573,TESS,fear
4095,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pain_fear.wav,1.738,TESS,fear
4096,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mouse_fear.wav,1.594,TESS,fear
4097,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pearl_fear.wav,1.548,TESS,fear
4098,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_moon_fear.wav,1.537,TESS,fear
4099,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_nag_fear.wav,1.713,TESS,fear
4100,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_name_fear.wav,1.533,TESS,fear
4101,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_phone_fear.wav,1.558,TESS,fear
4102,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_merge_fear.wav,1.684,TESS,fear
4103,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mode_fear.wav,1.564,TESS,fear
4104,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_lose_fear.wav,1.446,TESS,fear
4105,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pole_fear.wav,1.986,TESS,fear
4106,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_neat_fear.wav,1.499,TESS,fear
4107,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_luck_fear.wav,1.62,TESS,fear
4108,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_long_fear.wav,1.496,TESS,fear
4109,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_lore_fear.wav,1.674,TESS,fear
4110,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_peg_fear.wav,1.512,TESS,fear
4111,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_page_fear.wav,1.692,TESS,fear
4112,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_near_fear.wav,1.405,TESS,fear
4113,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mood_fear.wav,1.387,TESS,fear
4114,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pool_fear.wav,1.518,TESS,fear
4115,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_nice_fear.wav,1.772,TESS,fear
4116,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_love_fear.wav,1.541,TESS,fear
4117,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_note_fear.wav,1.474,TESS,fear
4118,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_lot_fear.wav,1.545,TESS,fear
4119,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_puff_fear.wav,1.581,TESS,fear
4120,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_make_fear.wav,1.56,TESS,fear
4121,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mop_fear.wav,1.577,TESS,fear
4122,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_mob_fear.wav,1.568,TESS,fear
4123,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_met_fear.wav,1.483,TESS,fear
4124,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_perch_fear.wav,1.581,TESS,fear
4125,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pick_fear.wav,1.541,TESS,fear
4126,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_numb_fear.wav,1.561,TESS,fear
4127,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pad_fear.wav,1.505,TESS,fear
4128,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_pass_fear.wav,1.528,TESS,fear
4129,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav,1.564,TESS,fear
4130,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav,1.468,TESS,fear
4131,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rose_fear.wav,1.571,TESS,fear
4132,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_read_fear.wav,1.729,TESS,fear
4133,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav,1.708,TESS,fear
4134,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav,1.297,TESS,fear
4135,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_road_fear.wav,1.671,TESS,fear
4136,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_ring_fear.wav,1.624,TESS,fear
4137,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_sour_fear.wav,1.566,TESS,fear
4138,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav,1.556,TESS,fear
4139,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rain_fear.wav,1.615,TESS,fear
4140,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_size_fear.wav,1.765,TESS,fear
4141,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_raise_fear.wav,1.583,TESS,fear
4142,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_tape_fear.wav,1.54,TESS,fear
4143,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_thin_fear.wav,1.609,TESS,fear
4144,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav,1.488,TESS,fear
4145,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_sub_fear.wav,1.607,TESS,fear
4146,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rough_fear.wav,1.62,TESS,fear
4147,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav,1.77,TESS,fear
4148,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav,1.883,TESS,fear
4149,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_thumb_fear.wav,1.462,TESS,fear
4150,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav,1.605,TESS,fear
4151,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_search_fear.wav,1.895,TESS,fear
4152,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rat_fear.wav,1.65,TESS,fear
4153,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_said_fear.wav,1.587,TESS,fear
4154,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_room_fear.wav,1.586,TESS,fear
4155,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_third_fear.wav,1.607,TESS,fear
4156,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav,1.651,TESS,fear
4157,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_raid_fear.wav,1.559,TESS,fear
4158,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_soup_fear.wav,1.791,TESS,fear
4159,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav,1.695,TESS,fear
4160,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_soap_fear.wav,1.71,TESS,fear
4161,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav,1.716,TESS,fear
4162,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_shout_fear.wav,1.639,TESS,fear
4163,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_reach_fear.wav,1.706,TESS,fear
4164,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav,1.634,TESS,fear
4165,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_red_fear.wav,1.454,TESS,fear
4166,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_team_fear.wav,1.647,TESS,fear
4167,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_south_fear.wav,1.738,TESS,fear
4168,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_shack_fear.wav,1.66,TESS,fear
4169,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_sail_fear.wav,1.557,TESS,fear
4170,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_time_fear.wav,1.514,TESS,fear
4171,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_seize_fear.wav,1.73,TESS,fear
4172,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_sure_fear.wav,1.54,TESS,fear
4173,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_rot_fear.wav,1.73,TESS,fear
4174,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_shawl_fear.wav,1.634,TESS,fear
4175,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,1.664,TESS,fear
4176,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_which_fear.wav,1.711,TESS,fear
4177,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_yearn_fear.wav,1.395,TESS,fear
4178,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_wash_fear.wav,1.541,TESS,fear
4179,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_when_fear.wav,1.642,TESS,fear
4180,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_wheat_fear.wav,1.367,TESS,fear
4181,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_week_fear.wav,1.584,TESS,fear
4182,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_vine_fear.wav,1.68,TESS,fear
4183,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_young_fear.wav,1.557,TESS,fear
4184,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,1.694,TESS,fear
4185,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_vote_fear.wav,1.587,TESS,fear
4186,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_white_fear.wav,1.602,TESS,fear
4187,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_wag_fear.wav,1.672,TESS,fear
4188,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav,1.804,TESS,fear
4189,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav,1.667,TESS,fear
